idx,idx1,idx2,address1,address2,opcode1,opcode2,instruction1,instruction2,matching1,src_file,srccode
11631,11631,11543,4d3a,4cb6,78,78,"ld a,b","ld a,b","ld a,b",math.asm,"LD	A,B		;F MODE"
11632,11632,11544,4d3b,4cb7,b7,b7,or a,or a,or a,math.asm,OR	A
11633,11633,11545,4d3c,4cb8,28 04,28 04,"jr z,$+$06","jr z,$+$06","jr z,$+$00",math.asm,"JR	Z,STR30"
11634,11634,11546,4d3e,4cba,fa 42 4d,fa be 4c,"jp m,$4d42","jp m,$4cbe","jp m,$0000",math.asm,"JP	M,STR30"
11635,11635,11547,4d41,4cbd,50,50,"ld d,b","ld d,b","ld d,b",math.asm,"LD	D,B"
11636,11636,11548,4d42,4cbe,7a,7a,"ld a,d","ld a,d","ld a,d",math.asm,"STR30:          LD	A,D"
11637,11637,11549,4d43,4cbf,dd 86 01,dd 86 01,"add a,(ix+$01)","add a,(ix+$01)","add a,(ix+$00)",math.asm,"ADD	A,(IX+1)"
11638,11638,11550,4d46,4cc2,5f,5f,"ld e,a","ld e,a","ld e,a",math.asm,"LD	E,A"
11639,11639,11551,4d47,4cc3,fe 0b,fe 0b,cp $0b,cp $0b,cp $00,math.asm,CP	11
11640,11640,11552,4d49,4cc5,38 17,38 17,"jr c,$+$19","jr c,$+$19","jr c,$+$00",math.asm,"JR	C,STR32"
11641,11641,11553,4d4b,4cc7,78,78,"ld a,b","ld a,b","ld a,b",math.asm,"STR31:          LD	A,B		;G MODE"
11642,11642,11554,4d4c,4cc8,11 01 01,11 01 01,"ld de,$0101","ld de,$0101","ld de,$0000",math.asm,"LD	DE,101H"
11643,11643,11555,4d4f,4ccb,b7,b7,or a,or a,or a,math.asm,OR	A
11644,11644,11556,4d50,4ccc,fa 66 4d,fa e2 4c,"jp m,$4d66","jp m,$4ce2","jp m,$0000",math.asm,"JP	M,STR34"
11645,11645,11557,4d53,4ccf,28 0d,28 0d,"jr z,$+$0f","jr z,$+$0f","jr z,$+$00",math.asm,"JR	Z,STR32"
11646,11646,11558,4d55,4cd1,dd 7e 01,dd 7e 01,"ld a,(ix+$01)","ld a,(ix+$01)","ld a,(ix+$00)",math.asm,"LD	A,(IX+1)"
11647,11647,11559,4d58,4cd4,b7,b7,or a,or a,or a,math.asm,OR	A
11648,11648,11560,4d59,4cd5,20 02,20 02,"jr nz,$+$04","jr nz,$+$04","jr nz,$+$00",math.asm,"JR	NZ,STR3A"
11649,11649,11561,4d5b,4cd7,3e 0a,3e 0a,"ld a,$0a","ld a,$0a","ld a,$00",math.asm,"LD	A,10"
11650,11650,11562,4d5d,4cd9,b8,b8,cp b,cp b,cp b,math.asm,STR3A:          CP	B
11651,11651,11563,4d5e,4cda,38 06,38 06,"jr c,$+$08","jr c,$+$08","jr c,$+$00",math.asm,"JR	C,STR34"
11652,11652,11564,4d60,4cdc,50,50,"ld d,b","ld d,b","ld d,b",math.asm,"LD	D,B"
11653,11653,11565,4d61,4cdd,58,58,"ld e,b","ld e,b","ld e,b",math.asm,"LD	E,B"
11654,11654,11566,4d62,4cde,78,78,"ld a,b","ld a,b","ld a,b",math.asm,"STR32:          LD	A,B"
11655,11655,11567,4d63,4cdf,c6 81,c6 81,"add a,$81","add a,$81","add a,$00",math.asm,"ADD	A,129"
11656,11656,11568,4d65,4ce1,4f,4f,"ld c,a","ld c,a","ld c,a",math.asm,"LD	C,A"
11657,11657,11569,4d66,4ce2,cb fa,cb fa,"set 7,d","set 7,d","set 7,d",math.asm,"STR34:          SET	7,D"
11658,11658,11570,4d68,4ce4,1d,1d,dec e,dec e,dec e,math.asm,DEC	E
11659,11659,11571,4d69,4ce5,7a,7a,"ld a,d","ld a,d","ld a,d",math.asm,"STR35:          LD	A,D"
11660,11660,11572,4d6a,4ce6,b9,b9,cp c,cp c,cp c,math.asm,CP	C
11661,11661,11573,4d6b,4ce7,30 0c,30 0c,"jr nc,$+$0e","jr nc,$+$0e","jr nc,$+$00",math.asm,"JR	NC,STR33"
11662,11662,11574,4d6d,4ce9,f1,f1,pop af,pop af,pop af,math.asm,STR36:          POP	AF
11663,11663,11575,4d6e,4cea,28 03,28 03,"jr z,$+$05","jr z,$+$05","jr z,$+$00",math.asm,"JR	Z,STR37"
11664,11664,11576,4d70,4cec,f2 7b 4d,f2 f7 4c,"jp p,$4d7b","jp p,$4cf7","jp p,$0000",math.asm,"JP	P,STR38"
11665,11665,11577,4d73,4cef,f5,f5,push af,push af,push af,math.asm,STR37:          PUSH	AF
11666,11666,11578,4d74,4cf0,1c,1c,inc e,inc e,inc e,math.asm,INC	E
11667,11667,11579,4d75,4cf1,1d,1d,dec e,dec e,dec e,math.asm,DEC	E
11668,11668,11580,4d76,4cf2,fa 8a 4d,fa 06 4d,"jp m,$4d8a","jp m,$4d06","jp m,$0000",math.asm,"JP	M,STR4"
11669,11669,11581,4d79,4cf5,3e 30,3e 30,"ld a,$30","ld a,$30","ld a,$00",math.asm,"STR33:          LD	A,'0'"
11670,11670,11582,4d7b,4cf7,15,15,dec d,dec d,dec d,math.asm,STR38:          DEC	D
11671,11671,11583,4d7c,4cf8,e2 82 4d,e2 fe 4c,"jp po,$4d82","jp po,$4cfe","jp po,$0000",math.asm,"JP	PO,STR39"
11672,11672,11584,4d7f,4cfb,36 2e,36 2e,"ld (hl),$2e","ld (hl),$2e","ld (hl),$00",math.asm,"LD	(HL),'.'"
11673,11673,11585,4d81,4cfd,23,23,inc hl,inc hl,inc hl,math.asm,INC	HL
11674,11674,11586,4d82,4cfe,77,77,"ld (hl),a","ld (hl),a","ld (hl),a",math.asm,"STR39:          LD	(HL),A"
11675,11675,11587,4d83,4cff,23,23,inc hl,inc hl,inc hl,math.asm,INC	HL
11676,11676,11588,4d84,4d00,1d,1d,dec e,dec e,dec e,math.asm,DEC	E
11677,11677,11589,4d85,4d01,f2 69 4d,f2 e5 4c,"jp p,$4d69","jp p,$4ce5","jp p,$0000",math.asm,"JP	P,STR35"
11678,11678,11590,4d88,4d04,18 e3,18 e3,jr $-$1b,jr $-$1b,jr $-$00,math.asm,JR	STR36
11679,11679,11591,4d8a,4d06,f1,f1,pop af,pop af,pop af,math.asm,STR4:           POP	AF
11680,11680,11592,4d8b,4d07,0c,0c,inc c,inc c,inc c,math.asm,STR40:          INC	C
11681,11681,11593,4d8c,4d08,4d,4d,"ld c,l","ld c,l","ld c,l",math.asm,"LD	C,L"
11682,11682,11594,4d8d,4d09,20 27,20 27,"jr nz,$+$29","jr nz,$+$29","jr nz,$+$00",math.asm,"JR	NZ,STR44"
11683,11683,11595,4d8f,4d0b,36 45,36 45,"ld (hl),$45","ld (hl),$45","ld (hl),$00",math.asm,"LD	(HL),'E'	;EXPONENT"
11684,11684,11596,4d91,4d0d,23,23,inc hl,inc hl,inc hl,math.asm,INC	HL
11685,11685,11597,4d92,4d0e,78,78,"ld a,b","ld a,b","ld a,b",math.asm,"LD	A,B"
11686,11686,11598,4d93,4d0f,3d,3d,dec a,dec a,dec a,math.asm,DEC	A
11687,11687,11599,4d94,4d10,f2 9c 4d,f2 18 4d,"jp p,$4d9c","jp p,$4d18","jp p,$0000",math.asm,"JP	P,STR41"
11688,11688,11600,4d97,4d13,36 2d,36 2d,"ld (hl),$2d","ld (hl),$2d","ld (hl),$00",math.asm,"LD	(HL),'-'"
11689,11689,11601,4d99,4d15,23,23,inc hl,inc hl,inc hl,math.asm,INC	HL
11690,11690,11602,4d9a,4d16,ed 44,ed 44,neg,neg,neg,math.asm,NEG
11691,11691,11603,4d9c,4d18,36 30,36 30,"ld (hl),$30","ld (hl),$30","ld (hl),$00",math.asm,"STR41:          LD	(HL),'0'"
11692,11692,11604,4d9e,4d1a,28 15,28 15,"jr z,$+$17","jr z,$+$17","jr z,$+$00",math.asm,"JR	Z,STR47"
11693,11693,11605,4da0,4d1c,fe 0a,fe 0a,cp $0a,cp $0a,cp $00,math.asm,CP	10
11694,11694,11606,4da2,4d1e,47,47,"ld b,a","ld b,a","ld b,a",math.asm,"LD	B,A"
11695,11695,11607,4da3,4d1f,3e 3a,3e 3a,"ld a,$3a","ld a,$3a","ld a,$00",math.asm,"LD	A,':'"
11696,11696,11608,4da5,4d21,38 03,38 03,"jr c,$+$05","jr c,$+$05","jr c,$+$00",math.asm,"JR	C,STR42"
11697,11697,11609,4da7,4d23,23,23,inc hl,inc hl,inc hl,math.asm,INC	HL
11698,11698,11610,4da8,4d24,36 30,36 30,"ld (hl),$30","ld (hl),$30","ld (hl),$00",math.asm,"LD	(HL),'0'"
11699,11699,11611,4daa,4d26,34,34,inc (hl),inc (hl),inc (hl),math.asm,STR42:          INC	(HL)
11700,11700,11612,4dab,4d27,be,be,cp (hl),cp (hl),cp (hl),math.asm,CP	(HL)
11701,11701,11613,4dac,4d28,20 05,20 05,"jr nz,$+$07","jr nz,$+$07","jr nz,$+$00",math.asm,"JR	NZ,STR43"
11702,11702,11614,4dae,4d2a,36 30,36 30,"ld (hl),$30","ld (hl),$30","ld (hl),$00",math.asm,"LD	(HL),'0'"
11703,11703,11615,4db0,4d2c,2b,2b,dec hl,dec hl,dec hl,math.asm,DEC	HL
11704,11704,11616,4db1,4d2d,34,34,inc (hl),inc (hl),inc (hl),math.asm,INC	(HL)
11705,11705,11617,4db2,4d2e,23,23,inc hl,inc hl,inc hl,math.asm,INC	HL
11706,11706,11618,4db3,4d2f,10 f5,10 f5,djnz $-$09,djnz $-$09,djnz $-$00,math.asm,STR43:          DJNZ	STR42
11707,11707,11619,4db5,4d31,23,23,inc hl,inc hl,inc hl,math.asm,STR47:          INC	HL
11708,11708,11620,4db6,4d32,eb,eb,"ex de,hl","ex de,hl","ex de,hl",math.asm,"STR44:          EX	DE,HL"
11709,11709,11621,4db7,4d33,c9,c9,ret,ret,ret,math.asm,RET
11710,11710,11622,4db8,4d34,cd a5 4f,cd 21 4f,call $4fa5,call $4f21,call $0000,math.asm,CON:            CALL	ZEROmat		;INITIALISE TO ZERO
11711,11711,11623,4dbb,4d37,0e 00,0e 00,"ld c,$00","ld c,$00","ld c,$00",math.asm,"LD	C,0		;TRUNCATION COUNTER"
11712,11712,11624,4dbd,4d39,cd 3d 4e,cd b9 4d,call $4e3d,call $4db9,call $0000,math.asm,CALL	NUMBERmat		;GET INTEGER PART
11713,11713,11625,4dc0,4d3c,fe 2e,fe 2e,cp $2e,cp $2e,cp $00,math.asm,CP	'.'
11714,11714,11626,4dc2,4d3e,06 00,06 00,"ld b,$00","ld b,$00","ld b,$00",math.asm,"LD	B,0		;DECL. PLACE COUNTER"
11715,11715,11627,4dc4,4d40,cc 3b 4e,cc b7 4d,"call z,$4e3b","call z,$4db7","call z,$0000",math.asm,"CALL	Z,NUMBIX	;GET FRACTION PART"
11716,11716,11628,4dc7,4d43,fe 45,fe 45,cp $45,cp $45,cp $00,math.asm,CP	'E'
11717,11717,11629,4dc9,4d45,3e 00,3e 00,"ld a,$00","ld a,$00","ld a,$00",math.asm,"LD	A,0		;INITIALISE EXPONENT"
11718,11718,11630,4dcb,4d47,cc 0c 4e,cc 88 4d,"call z,$4e0c","call z,$4d88","call z,$0000",math.asm,"CALL	Z,GETEXP	;GET EXPONENT"
11719,11719,11631,4dce,4d4a,cb 7c,cb 7c,"bit 7,h","bit 7,h","bit 7,h",math.asm,"BIT	7,H"
11720,11720,11632,4dd0,4d4c,20 08,20 08,"jr nz,$+$0a","jr nz,$+$0a","jr nz,$+$00",math.asm,"JR	NZ,CON0		;INTEGER OVERFLOW"
11721,11721,11633,4dd2,4d4e,b7,b7,or a,or a,or a,math.asm,OR	A
11722,11722,11634,4dd3,4d4f,20 05,20 05,"jr nz,$+$07","jr nz,$+$07","jr nz,$+$00",math.asm,"JR	NZ,CON0		;EXPONENT NON-ZERO"
11723,11723,11635,4dd5,4d51,b8,b8,cp b,cp b,cp b,math.asm,CP	B
11724,11724,11636,4dd6,4d52,20 02,20 02,"jr nz,$+$04","jr nz,$+$04","jr nz,$+$00",math.asm,"JR	NZ,CON0		;DECIMAL POINT"
11725,11725,11637,4dd8,4d54,b9,b9,cp c,cp c,cp c,math.asm,CP	C
11726,11726,11638,4dd9,4d55,c8,c8,ret z,ret z,ret z,math.asm,RET	Z		;INTEGER
11727,11727,11639,4dda,4d56,90,90,sub b,sub b,sub b,math.asm,CON0:           SUB	B
11728,11728,11640,4ddb,4d57,81,81,"add a,c","add a,c","add a,c",math.asm,"ADD	A,C"
11729,11729,11641,4ddc,4d58,0e 9f,0e 9f,"ld c,$9f","ld c,$9f","ld c,$00",math.asm,"LD	C,159"
11730,11730,11642,4dde,4d5a,cd 1c 4f,cd 98 4e,call $4f1c,call $4e98,call $0000,math.asm,CALL	FLOAT
11731,11731,11643,4de1,4d5d,cb bc,cb bc,"res 7,h","res 7,h","res 7,h",math.asm,"RES	7,H		;DITCH IMPLIED 1"
11732,11732,11644,4de3,4d5f,b7,b7,or a,or a,or a,math.asm,OR	A
11733,11733,11645,4de4,4d60,c8,c8,ret z,ret z,ret z,math.asm,RET	Z		;DONE
11734,11734,11646,4de5,4d61,fa f0 4d,fa 6c 4d,"jp m,$4df0","jp m,$4d6c","jp m,$0000",math.asm,"JP	M,CON2		;NEGATIVE EXPONENT"
11735,11735,11647,4de8,4d64,cd 79 50,cd f5 4f,call $5079,call $4ff5,call $0000,math.asm,CALL	POWR10
11736,11736,11648,4deb,4d67,cd 91 47,cd 0d 47,call $4791,call $470d,call $0000,math.asm,CALL	FMUL		;SCALE
11737,11737,11649,4dee,4d6a,af,af,xor a,xor a,xor a,math.asm,XOR	A
11738,11738,11650,4def,4d6b,c9,c9,ret,ret,ret,math.asm,RET
11739,11739,11651,4df0,4d6c,fe da,fe da,cp $da,cp $da,cp $00,math.asm,CON2:           CP	-38
11740,11740,11652,4df2,4d6e,38 0a,38 0a,"jr c,$+$0c","jr c,$+$0c","jr c,$+$00",math.asm,"JR	C,CON3		;CAN'T SCALE IN ONE GO"
11741,11741,11653,4df4,4d70,ed 44,ed 44,neg,neg,neg,math.asm,NEG
11742,11742,11654,4df6,4d72,cd 79 50,cd f5 4f,call $5079,call $4ff5,call $0000,math.asm,CALL	POWR10
11743,11743,11655,4df9,4d75,cd 21 47,cd 9d 46,call $4721,call $469d,call $0000,math.asm,CALL	FDIV		;SCALE
11744,11744,11656,4dfc,4d78,af,af,xor a,xor a,xor a,math.asm,XOR	A
11745,11745,11657,4dfd,4d79,c9,c9,ret,ret,ret,math.asm,RET
11746,11746,11658,4dfe,4d7a,f5,f5,push af,push af,push af,math.asm,CON3:           PUSH	AF
11747,11747,11659,4dff,4d7b,3e 26,3e 26,"ld a,$26","ld a,$26","ld a,$00",math.asm,"LD	A,38"
11748,11748,11660,4e01,4d7d,cd 79 50,cd f5 4f,call $5079,call $4ff5,call $0000,math.asm,CALL	POWR10
11749,11749,11661,4e04,4d80,cd 21 47,cd 9d 46,call $4721,call $469d,call $0000,math.asm,CALL	FDIV
11750,11750,11662,4e07,4d83,f1,f1,pop af,pop af,pop af,math.asm,POP	AF
11751,11751,11663,4e08,4d84,c6 26,c6 26,"add a,$26","add a,$26","add a,$00",math.asm,"ADD	A,38"
11752,11752,11664,4e0a,4d86,18 e4,18 e4,jr $-$1a,jr $-$1a,jr $-$00,math.asm,JR	CON2
11753,11753,11665,4e0c,4d88,c5,c5,push bc,push bc,push bc,math.asm,GETEXP:         PUSH	BC		;SAVE REGISTERS
11754,11754,11666,4e0d,4d89,47,47,"ld b,a","ld b,a","ld b,a",math.asm,"LD	B,A		;INITIAL VALUE"
11755,11755,11667,4e0e,4d8a,0e 02,0e 02,"ld c,$02","ld c,$02","ld c,$00",math.asm,"LD	C,2		;2 DIGITS MAX"
11756,11756,11668,4e10,4d8c,dd 23,dd 23,inc ix,inc ix,inc ix,math.asm,INC	IX		;BUMP PAST 'E'
11757,11757,11669,4e12,4d8e,cd 67 51,cd e3 50,call $5167,call $50e3,call $0000,math.asm,CALL	SIGNQ
11758,11758,11670,4e15,4d91,08,08,"ex af,af'","ex af,af'","ex af,af'",math.asm,"EX	AF,AF'		;SAVE EXPONENT SIGN"
11759,11759,11671,4e16,4d92,cd 5d 51,cd d9 50,call $515d,call $50d9,call $0000,math.asm,GETEX1:         CALL	DIGITQ
11760,11760,11672,4e19,4d95,38 17,38 17,"jr c,$+$19","jr c,$+$19","jr c,$+$00",math.asm,"JR	C,GETEX2"
11761,11761,11673,4e1b,4d97,78,78,"ld a,b","ld a,b","ld a,b",math.asm,"LD	A,B		;B=B*10"
11762,11762,11674,4e1c,4d98,87,87,"add a,a","add a,a","add a,a",math.asm,"ADD	A,A"
11763,11763,11675,4e1d,4d99,87,87,"add a,a","add a,a","add a,a",math.asm,"ADD	A,A"
11764,11764,11676,4e1e,4d9a,80,80,"add a,b","add a,b","add a,b",math.asm,"ADD	A,B"
11765,11765,11677,4e1f,4d9b,87,87,"add a,a","add a,a","add a,a",math.asm,"ADD	A,A"
11766,11766,11678,4e20,4d9c,47,47,"ld b,a","ld b,a","ld b,a",math.asm,"LD	B,A"
11767,11767,11679,4e21,4d9d,dd 7e 00,dd 7e 00,"ld a,(ix)","ld a,(ix)","ld a,(ix)",math.asm,"LD	A,(IX)		;GET BACK DIGIT"
11768,11768,11680,4e24,4da0,dd 23,dd 23,inc ix,inc ix,inc ix,math.asm,INC	IX
11769,11769,11681,4e26,4da2,e6 0f,e6 0f,and $0f,and $0f,and $00,math.asm,AND	0FH		;MASK UNWANTED BITS
11770,11770,11682,4e28,4da4,80,80,"add a,b","add a,b","add a,b",math.asm,"ADD	A,B		;ADD IN DIGIT"
11771,11771,11683,4e29,4da5,47,47,"ld b,a","ld b,a","ld b,a",math.asm,"LD	B,A"
11772,11772,11684,4e2a,4da6,0d,0d,dec c,dec c,dec c,math.asm,DEC	C
11773,11773,11685,4e2b,4da7,f2 16 4e,f2 92 4d,"jp p,$4e16","jp p,$4d92","jp p,$0000",math.asm,"JP	P,GETEX1"
11774,11774,11686,4e2e,4daa,06 64,06 64,"ld b,$64","ld b,$64","ld b,$00",math.asm,"LD	B,100		;FORCE OVERFLOW"
11775,11775,11687,4e30,4dac,18 e4,18 e4,jr $-$1a,jr $-$1a,jr $-$00,math.asm,JR	GETEX1
11776,11776,11688,4e32,4dae,08,08,"ex af,af'","ex af,af'","ex af,af'",math.asm,"GETEX2:         EX	AF,AF'		;RESTORE SIGN"
11777,11777,11689,4e33,4daf,fe 2d,fe 2d,cp $2d,cp $2d,cp $00,math.asm,CP	'-'
11778,11778,11690,4e35,4db1,78,78,"ld a,b","ld a,b","ld a,b",math.asm,"LD	A,B"
11779,11779,11691,4e36,4db2,c1,c1,pop bc,pop bc,pop bc,math.asm,POP	BC		;RESTORE
11780,11780,11692,4e37,4db3,c0,c0,ret nz,ret nz,ret nz,math.asm,RET	NZ
11781,11781,11693,4e38,4db4,ed 44,ed 44,neg,neg,neg,math.asm,NEG			;NEGATE EXPONENT
11782,11782,11694,4e3a,4db6,c9,c9,ret,ret,ret,math.asm,RET
11783,11783,11695,4e3b,4db7,dd 23,dd 23,inc ix,inc ix,inc ix,math.asm,NUMBIX:         INC	IX
11784,11784,11696,4e3d,4db9,cd 5d 51,cd d9 50,call $515d,call $50d9,call $0000,math.asm,NUMBERmat:         CALL	DIGITQ
11785,11785,11697,4e40,4dbc,d8,d8,ret c,ret c,ret c,math.asm,RET	C
11786,11786,11698,4e41,4dbd,04,04,inc b,inc b,inc b,math.asm,INC	B		;INCREMENT DIGIT COUNT
11787,11787,11699,4e42,4dbe,dd 23,dd 23,inc ix,inc ix,inc ix,math.asm,INC	IX
11788,11788,11700,4e44,4dc0,cd f0 4f,cd 6c 4f,call $4ff0,call $4f6c,call $0000,math.asm,CALL	X10		;*10 & COPY OLD VALUE
11789,11789,11701,4e47,4dc3,38 13,38 13,"jr c,$+$15","jr c,$+$15","jr c,$+$00",math.asm,"JR	C,NUMB1		;OVERFLOW"
11790,11790,11702,4e49,4dc5,0d,0d,dec c,dec c,dec c,math.asm,DEC	C		;SEE IF TRUNCATED
11791,11791,11703,4e4a,4dc6,0c,0c,inc c,inc c,inc c,math.asm,INC	C
11792,11792,11704,4e4b,4dc7,20 0f,20 0f,"jr nz,$+$11","jr nz,$+$11","jr nz,$+$00",math.asm,"JR	NZ,NUMB1	;IMPORTANT!"
11793,11793,11705,4e4d,4dc9,e6 0f,e6 0f,and $0f,and $0f,and $00,math.asm,AND	0FH
11794,11794,11706,4e4f,4dcb,d9,d9,exx,exx,exx,math.asm,EXX
11795,11795,11707,4e50,4dcc,06 00,06 00,"ld b,$00","ld b,$00","ld b,$00",math.asm,"LD	B,0"
11796,11796,11708,4e52,4dce,4f,4f,"ld c,a","ld c,a","ld c,a",math.asm,"LD	C,A"
11797,11797,11709,4e53,4dcf,09,09,"add hl,bc","add hl,bc","add hl,bc",math.asm,"ADD	HL,BC		;ADD IN DIGIT"
11798,11798,11710,4e54,4dd0,d9,d9,exx,exx,exx,math.asm,EXX
11799,11799,11711,4e55,4dd1,30 e6,30 e6,"jr nc,$-$18","jr nc,$-$18","jr nc,$-$00",math.asm,"JR	NC,NUMBERmat"
11800,11800,11712,4e57,4dd3,23,23,inc hl,inc hl,inc hl,math.asm,INC	HL		;CARRY
11801,11801,11713,4e58,4dd4,7c,7c,"ld a,h","ld a,h","ld a,h",math.asm,"LD	A,H"
11802,11802,11714,4e59,4dd5,b5,b5,or l,or l,or l,math.asm,OR	L
11803,11803,11715,4e5a,4dd6,20 e1,20 e1,"jr nz,$-$1d","jr nz,$-$1d","jr nz,$-$00",math.asm,"JR	NZ,NUMBERmat"
11804,11804,11716,4e5c,4dd8,0c,0c,inc c,inc c,inc c,math.asm,NUMB1:          INC	C		;TRUNCATION COUNTER
11805,11805,11717,4e5d,4dd9,cd 63 4f,cd df 4e,call $4f63,call $4edf,call $0000,math.asm,CALL	SWAP1		;RESTORE PREVIOUS VALUE
11806,11806,11718,4e60,4ddc,18 db,18 db,jr $-$23,jr $-$23,jr $-$00,math.asm,JR	NUMBERmat
11807,11807,11719,4e62,4dde,08,08,"ex af,af'","ex af,af'","ex af,af'",math.asm,"FIX:            EX	AF,AF'"
11808,11808,11720,4e63,4ddf,af,af,xor a,xor a,xor a,math.asm,XOR	A
11809,11809,11721,4e64,4de0,08,08,"ex af,af'","ex af,af'","ex af,af'",math.asm,"EX	AF,AF'"
11810,11810,11722,4e65,4de1,cb fc,cb fc,"set 7,h","set 7,h","set 7,h",math.asm,"SET	7,H		;IMPLIED 1"
11811,11811,11723,4e67,4de3,cd 68 4f,cd e4 4e,call $4f68,call $4ee4,call $0000,math.asm,FIX1:           CALL	DIV2
11812,11812,11724,4e6a,4de6,b9,b9,cp c,cp c,cp c,math.asm,CP	C
11813,11813,11725,4e6b,4de7,c8,c8,ret z,ret z,ret z,math.asm,RET	Z
11814,11814,11726,4e6c,4de8,d2 67 4e,d2 e3 4d,"jp nc,$4e67","jp nc,$4de3","jp nc,$0000",math.asm,"JP	NC,FIX1"
11815,11815,11727,4e6f,4deb,c3 76 4f,c3 f2 4e,jp $4f76,jp $4ef2,jp $0000,math.asm,JP	OFLOW
11816,11816,11728,4e72,4dee,cd 60 4f,cd dc 4e,call $4f60,call $4edc,call $0000,math.asm,FIX2:           CALL	SWAP
11817,11817,11729,4e75,4df1,cd 7b 4e,cd f7 4d,call $4e7b,call $4df7,call $0000,math.asm,CALL	SFIXmat
11818,11818,11730,4e78,4df4,cd 60 4f,cd dc 4e,call $4f60,call $4edc,call $0000,math.asm,CALL	SWAP
11819,11819,11731,4e7b,4df7,0d,0d,dec c,dec c,dec c,math.asm,SFIXmat:           DEC	C
11820,11820,11732,4e7c,4df8,0c,0c,inc c,inc c,inc c,math.asm,INC	C
11821,11821,11733,4e7d,4df9,c8,c8,ret z,ret z,ret z,math.asm,RET	Z		;INTEGER/ZERO
11822,11822,11734,4e7e,4dfa,cb 7c,cb 7c,"bit 7,h","bit 7,h","bit 7,h",math.asm,"BIT	7,H		;SIGN"
11823,11823,11735,4e80,4dfc,f5,f5,push af,push af,push af,math.asm,PUSH	AF
11824,11824,11736,4e81,4dfd,3e 9f,3e 9f,"ld a,$9f","ld a,$9f","ld a,$00",math.asm,"LD	A,159"
11825,11825,11737,4e83,4dff,cd 62 4e,cd de 4d,call $4e62,call $4dde,call $0000,math.asm,CALL	FIX
11826,11826,11738,4e86,4e02,f1,f1,pop af,pop af,pop af,math.asm,POP	AF
11827,11827,11739,4e87,4e03,0e 00,0e 00,"ld c,$00","ld c,$00","ld c,$00",math.asm,"LD	C,0"
11828,11828,11740,4e89,4e05,c8,c8,ret z,ret z,ret z,math.asm,RET	Z
11829,11829,11741,4e8a,4e06,b7,b7,or a,or a,or a,math.asm,NEGATE:         OR	A		;CLEAR CARRY
11830,11830,11742,4e8b,4e07,d9,d9,exx,exx,exx,math.asm,EXX
11831,11831,11743,4e8c,4e08,d5,d5,push de,push de,push de,math.asm,NEG0:           PUSH	DE
11832,11832,11744,4e8d,4e09,eb,eb,"ex de,hl","ex de,hl","ex de,hl",math.asm,"EX	DE,HL"
11833,11833,11745,4e8e,4e0a,21 00 00,21 00 00,"ld hl,$0000","ld hl,$0000","ld hl,$0000",math.asm,"LD	HL,0"
11834,11834,11746,4e91,4e0d,ed 52,ed 52,"sbc hl,de","sbc hl,de","sbc hl,de",math.asm,"SBC	HL,DE"
11835,11835,11747,4e93,4e0f,d1,d1,pop de,pop de,pop de,math.asm,POP	DE
11836,11836,11748,4e94,4e10,d9,d9,exx,exx,exx,math.asm,EXX
11837,11837,11749,4e95,4e11,d5,d5,push de,push de,push de,math.asm,PUSH	DE
11838,11838,11750,4e96,4e12,eb,eb,"ex de,hl","ex de,hl","ex de,hl",math.asm,"EX	DE,HL"
11839,11839,11751,4e97,4e13,21 00 00,21 00 00,"ld hl,$0000","ld hl,$0000","ld hl,$0000",math.asm,"LD	HL,0"
11840,11840,11752,4e9a,4e16,ed 52,ed 52,"sbc hl,de","sbc hl,de","sbc hl,de",math.asm,"SBC	HL,DE"
11841,11841,11753,4e9c,4e18,d1,d1,pop de,pop de,pop de,math.asm,POP	DE
11842,11842,11754,4e9d,4e19,c9,c9,ret,ret,ret,math.asm,RET
11843,11843,11755,4e9e,4e1a,d9,d9,exx,exx,exx,math.asm,NEG:            EXX
11844,11844,11756,4e9f,4e1b,2f,2f,cpl,cpl,cpl,math.asm,CPL
11845,11845,11757,4ea0,4e1c,e5,e5,push hl,push hl,push hl,math.asm,PUSH	HL
11846,11846,11758,4ea1,4e1d,b7,b7,or a,or a,or a,math.asm,OR	A		;CLEAR CARRY
11847,11847,11759,4ea2,4e1e,ed 62,ed 62,"sbc hl,hl","sbc hl,hl","sbc hl,hl",math.asm,"SBC	HL,HL"
11848,11848,11760,4ea4,4e20,ed 42,ed 42,"sbc hl,bc","sbc hl,bc","sbc hl,bc",math.asm,"SBC	HL,BC"
11849,11849,11761,4ea6,4e22,44,44,"ld b,h","ld b,h","ld b,h",math.asm,"LD	B,H"
11850,11850,11762,4ea7,4e23,4d,4d,"ld c,l","ld c,l","ld c,l",math.asm,"LD	C,L"
11851,11851,11763,4ea8,4e24,e1,e1,pop hl,pop hl,pop hl,math.asm,POP	HL
11852,11852,11764,4ea9,4e25,18 e1,18 e1,jr $-$1d,jr $-$1d,jr $-$00,math.asm,JR	NEG0
11853,11853,11765,4eab,4e27,3e 96,3e 96,"ld a,$96","ld a,$96","ld a,$00",math.asm,"SCALE:          LD	A,150"
11854,11854,11766,4ead,4e29,b9,b9,cp c,cp c,cp c,math.asm,CP	C
11855,11855,11767,4eae,4e2a,3e 17,3e 17,"ld a,$17","ld a,$17","ld a,$00",math.asm,"LD	A,ACLOST"
